date,QQQ,VGT,GLD,TLT,SPY,VIG
2019-07-03,183.724792,25.638853,133.630005,109.819115,270.478577,103.596603
2019-07-05,183.350494,25.599716,132.139999,108.362534,270.170959,103.358284
2019-07-08,182.064514,25.409927,131.289993,108.509872,268.686340,103.075836
2019-07-09,182.976227,25.506006,131.750000,108.468933,269.021271,103.022888
2019-07-10,184.799622,25.701719,133.830002,107.871643,270.306549,103.287659
2019-07-11,184.665253,25.787123,132.699997,106.431503,270.940338,103.843750
2019-07-12,185.730560,25.993515,133.529999,106.554214,272.153320,104.417458
2019-07-15,186.325546,26.057573,133.529999,107.167961,272.243774,104.470421
2019-07-16,185.365891,25.836943,132.399994,106.848801,271.365723,104.346870
2019-07-17,184.454147,25.774076,134.580002,108.002563,269.519073,103.561317
2019-07-18,184.665253,25.956749,136.479996,108.010742,270.505798,104.073235
2019-07-19,183.312119,25.815594,134.470001,107.757103,269.003174,103.570122
2019-07-22,184.770859,26.095533,134.449997,107.961639,269.663971,103.578957
2019-07-23,185.980057,26.243795,133.690002,107.372482,271.592133,104.179146
2019-07-24,187.285278,26.489328,134.369995,107.838913,272.868378,104.858780
2019-07-25,185.509781,26.301918,133.419998,107.323418,271.564880,104.823494
2019-07-26,187.419617,26.484585,133.639999,107.577034,273.384399,105.291306
2019-07-29,186.776611,26.443071,134.529999,107.609795,272.886536,105.414871
2019-07-30,185.970459,26.282938,134.979996,107.871643,272.216614,105.370712
2019-07-31,183.398468,25.899818,133.210007,108.738976,269.238495,103.914360
2019-08-01,182.486771,25.769333,136.410004,110.898613,266.893921,103.234688
2019-08-02,179.799591,25.288944,135.889999,111.923477,264.884460,102.643349
2019-08-05,173.446411,24.249863,137.789993,113.858421,256.918488,99.827698
2019-08-06,175.874420,24.604521,138.910004,114.768501,260.521210,101.275223
2019-08-07,176.824524,24.772963,141.020004,114.809494,260.675171,101.857773
2019-08-08,180.672943,25.386204,141.729996,115.055397,265.789642,103.773125
2019-08-09,178.974274,25.096773,141.259995,114.825874,263.979187,103.261200
2019-08-12,176.920517,24.763470,142.630005,117.220024,260.765686,102.051971
2019-08-13,180.797684,25.358919,141.779999,116.818214,264.821045,103.552467
2019-08-14,175.394562,24.579615,142.750000,119.450073,256.990936,100.939827
2019-08-15,175.193054,24.530985,143.699997,120.778236,257.669739,101.645943
2019-08-16,178.004974,24.972231,142.779999,119.810860,261.471741,102.934624
2019-08-19,180.836105,25.341129,141.110001,118.097237,264.621826,103.834938
2019-08-20,179.434967,25.228445,142.210007,119.318909,262.594238,103.349464
2019-08-21,181.028030,25.520237,141.759995,118.523605,264.730469,104.152672
2019-08-22,180.442581,25.459747,141.399994,117.736458,264.648987,104.099731
2019-08-23,174.732407,24.647221,144.169998,119.671402,257.850861,101.575333
2019-08-26,177.371582,24.959185,144.190002,119.187714,260.702240,102.652176
2019-08-27,176.997299,24.897501,145.570007,121.024239,259.679352,102.793396
2019-08-28,177.630676,24.909367,145.160004,121.179985,261.507935,103.375946
2019-08-29,180.346588,25.348246,144.119995,120.720863,264.848145,104.567497
2019-08-30,179.914810,25.331640,143.750000,120.753639,264.730469,104.523354
2019-09-03,178.168106,25.019682,145.750000,120.909737,263.182617,103.967331
2019-09-04,180.740128,25.452627,146.660004,121.090492,266.169861,105.194206
2019-09-05,184.051071,25.967421,143.139999,118.897453,269.591522,106.235748
2019-09-06,183.868759,25.930653,141.919998,119.743401,269.799713,106.412254
2019-09-09,183.484863,25.731375,141.389999,117.616165,269.935486,105.900322
2019-09-10,182.957016,25.603271,140.179993,115.554642,269.872101,105.458992
2019-09-11,184.674911,25.866600,141.029999,115.349220,271.791229,105.979752
2019-09-12,185.442657,25.987587,141.320007,114.593643,272.732635,106.659393
2019-09-13,184.780441,25.803732,140.149994,112.146019,272.551605,106.509338
2019-09-16,183.955109,25.778822,141.320007,113.575211,271.709656,105.741447
2019-09-17,184.838043,25.871342,141.600006,114.191177,272.397675,106.209244
2019-09-18,184.761246,25.885574,140.710007,114.675674,272.560638,106.315178
2019-09-19,185.068344,25.943699,141.279999,115.020767,272.542450,106.279854
2019-09-20,183.110565,25.668509,142.949997,116.540237,271.254822,105.670830
2019-09-23,183.191330,25.725443,143.750000,116.515556,271.191162,105.776749
2019-09-24,180.758408,25.434835,144.509995,117.920021,269.063232,105.414970
2019-09-25,182.787491,25.738495,141.830002,116.195282,270.654572,105.938133
2019-09-26,182.114304,25.762789,141.789993,116.942688,270.090759,105.973610
2019-09-27,179.854507,25.388889,141.059998,117.230125,268.635712,105.432693
2019-09-30,181.566162,25.666340,138.869995,117.517632,269.881592,106.035683
2019-10-01,180.085266,25.435329,139.630005,117.871368,266.671509,104.652382
2019-10-02,176.988815,24.959032,141.259995,118.159325,261.960815,103.065140
2019-10-03,178.931335,25.281725,141.899994,119.237213,264.106934,103.650360
2019-10-04,181.566162,25.709202,141.899994,120.117615,267.680878,105.051392
2019-10-07,181.018051,25.628229,140.690002,119.122002,266.526001,104.475021
2019-10-08,178.306244,25.130507,141.919998,119.442886,262.388184,102.958694
2019-10-09,180.046814,25.488911,142.050003,118.768211,264.879913,103.925240
2019-10-10,181.441177,25.642523,140.809998,116.999222,266.671509,104.492775
2019-10-11,183.777954,26.017605,140.029999,115.551117,269.435944,105.521370
2019-10-14,183.758743,26.016413,140.589996,116.390388,269.135956,105.228737
2019-10-15,186.095459,26.286705,139.610001,114.983452,271.800415,105.813988
2019-10-16,185.633881,26.056896,140.410004,115.123291,271.363983,105.822868
2019-10-17,186.124313,26.031891,140.610001,114.843567,272.164246,106.159821
2019-10-18,184.335693,25.756826,140.460007,114.843567,270.972870,105.734192
2019-10-21,185.970459,26.015221,139.789993,113.979652,272.809845,106.080009
2019-10-22,184.489578,25.662764,140.199997,114.646103,271.918671,105.654381
2019-10-23,184.845383,25.688961,140.529999,114.761261,272.709961,105.432693
2019-10-24,186.643631,26.081902,141.529999,114.530960,273.155426,105.574570
2019-10-25,188.134155,26.396254,141.860001,113.971382,274.274078,105.778519
2019-10-28,189.990097,26.698706,140.639999,112.934731,275.819885,106.017929
2019-10-29,188.518799,26.481991,140.250000,113.008789,275.738220,106.195297
2019-10-30,189.432327,26.660603,141.020004,114.662529,276.583923,106.656403
2019-10-31,189.518906,26.629641,142.429993,116.209396,275.847198,106.062271
2019-11-01,191.240204,26.976145,142.559998,115.851654,278.402679,106.620926
2019-11-04,192.423050,27.098795,142.149994,114.326904,279.521210,106.310570
2019-11-05,192.528824,27.072598,139.850006,113.041077,279.212036,106.275093
2019-11-06,192.096085,27.045212,140.449997,113.725189,279.275635,106.638641
2019-11-07,192.740387,27.264301,138.270004,111.664680,280.257843,106.798271
2019-11-08,193.509659,27.410763,137.389999,111.194855,280.949005,106.975616
2019-11-11,193.250031,27.445299,137.059998,111.269051,280.412476,106.771652
2019-11-12,193.807785,27.532219,137.429993,111.780037,281.003510,106.904663
2019-11-13,193.855850,27.594137,137.979996,112.505341,281.094482,107.277107
2019-11-14,193.702011,27.560799,138.559998,113.667480,281.503693,107.543121
2019-11-15,195.125198,27.790611,138.210007,113.543854,283.540771,107.959869
2019-11-18,195.279114,27.856100,138.619995,113.749939,283.750000,107.959869
2019-11-19,195.567581,27.947786,138.690002,114.697746,283.668121,108.030838
2019-11-20,194.394348,27.801329,138.759995,115.884651,282.613159,107.640656
2019-11-21,193.961639,27.650103,138.000000,115.159340,282.158508,107.223892
2019-11-22,194.086639,27.642960,137.740005,115.307655,282.785980,107.551979
2019-11-25,196.384995,28.049000,137.080002,115.645576,284.977570,107.986496
2019-11-26,196.760010,28.064476,137.740005,116.321480,285.623260,108.571747
2019-11-27,198.135147,28.238319,137.009995,115.983582,286.896423,109.086037
2019-11-29,197.231201,28.119247,137.860001,115.736275,285.832428,108.660408
2019-12-02,195.211761,27.719164,137.789993,114.193146,283.404358,107.747070
2019-12-03,193.682846,27.498878,139.110001,116.587532,281.503693,107.126335
2019-12-04,194.663666,27.591759,138.919998,115.423355,283.240631,107.826874
2019-12-05,195.048248,27.667967,139.000000,114.861954,283.750000,108.084045
2019-12-06,197.135025,27.971603,137.619995,114.226227,286.341736,108.828880
2019-12-09,196.240784,27.827520,137.580002,114.473885,285.441376,108.589485
2019-12-10,196.077209,27.815613,137.970001,114.482132,285.123047,108.261368
2019-12-11,197.115814,27.998989,138.919998,115.382088,285.932465,108.651543
2019-12-12,198.587097,28.271666,138.429993,113.483147,288.396912,109.405258
2019-12-13,199.241028,28.455040,139.050003,114.795860,288.569672,109.697868
2019-12-16,201.241272,28.710672,139.039993,113.763832,290.552185,110.150124
2019-12-17,201.356628,28.655756,139.009995,113.607040,290.615936,110.079185
2019-12-18,201.510513,28.665298,139.020004,112.674049,290.634033,109.730774
2019-12-19,202.770218,28.853952,139.380005,112.854294,291.825439,110.256485
2019-12-20,203.587646,29.015142,139.520004,113.003098,293.104736,110.915863
2019-12-23,204.125397,29.113049,139.949997,112.837799,293.552582,110.880203
2019-12-24,204.231400,29.115437,141.270004,113.160240,293.561707,110.933678
2019-12-26,206.033539,29.339911,142.380005,113.433136,295.124451,111.236618
2019-12-27,205.860077,29.329157,142.330002,113.557259,295.051300,111.441559
2019-12-30,204.510849,29.154829,142.630005,113.143677,293.424591,110.978226
2019-12-31,204.896378,29.234835,142.899994,112.035645,294.137390,111.076248
2020-01-02,208.317551,29.770939,143.949997,113.300858,296.888153,111.682144
2020-01-03,206.409378,29.458113,145.860001,115.045723,294.640045,111.200996
2020-01-06,207.739349,29.556013,147.389999,114.392410,295.764221,111.272247
2020-01-07,207.710419,29.552435,147.970001,113.830070,294.932556,110.969322
2020-01-08,209.271667,29.864063,146.860001,113.077538,296.504395,111.495026
2020-01-09,211.044876,30.199583,146.029999,113.474510,298.514801,112.216774
2020-01-10,210.505173,30.133907,146.910004,114.483391,297.655853,111.833633
2020-01-13,212.933777,30.537476,145.820007,114.136078,299.702911,112.528641
2020-01-14,212.095322,30.375095,145.690002,114.723190,299.245941,112.599915
2020-01-15,212.182053,30.400167,146.539993,115.483978,299.922211,113.143448
2020-01-16,214.215485,30.816870,146.309998,115.120132,302.417145,114.096855
2020-01-17,215.275604,30.999554,146.580002,114.136078,303.358368,114.578003
2020-01-21,215.179230,30.954184,146.740005,115.335114,302.764343,114.586922
2020-01-22,215.747833,31.081936,146.789993,115.740334,302.800934,114.720589
2020-01-23,216.441696,31.235956,147.119995,116.550743,303.148071,114.658203
2020-01-24,214.620270,31.074768,147.979996,117.493492,300.452332,113.865189
2020-01-27,210.187149,30.333305,148.990005,119.321053,295.636139,112.760300
2020-01-28,213.415634,30.910002,147.660004,118.386581,298.734222,113.446404
2020-01-29,213.762558,30.941046,148.460007,119.544365,298.487396,113.187996
2020-01-30,214.523926,31.188202,148.470001,119.560844,299.456177,113.856270
2020-01-31,211.121979,30.348825,149.330002,120.652458,294.018677,111.708893
2020-02-03,214.311859,30.729708,148.360001,120.554688,296.202850,112.412804
2020-02-04,219.217209,31.533262,146.429993,118.931213,300.717285,113.989914
2020-02-05,219.940002,31.682508,146.610001,117.630722,304.189972,115.255188
2020-02-06,221.838516,31.936838,147.399994,118.160828,305.213562,115.308655
2020-02-07,220.884430,31.638342,147.789993,119.635269,303.586884,114.613663
2020-02-10,223.553940,32.032356,148.169998,119.966560,305.853241,115.219536
2020-02-11,223.592529,31.973848,147.660004,119.361916,306.383301,115.219536
2020-02-12,225.770508,32.314137,147.539993,118.757286,308.357208,115.843285
2020-02-13,225.481400,32.248463,148.380005,119.212807,308.028229,116.039291
2020-02-14,226.127075,32.378609,149.000000,119.734688,308.521667,116.449203
2020-02-18,226.213806,32.260403,150.910004,120.554688,307.726654,116.101685
2020-02-19,228.382172,32.620983,151.789993,120.546425,309.197906,116.306595
2020-02-20,226.262009,32.318913,152.410004,121.490768,307.927734,115.959106
2020-02-21,221.915588,31.602518,154.699997,122.625519,304.756622,115.299751
2020-02-24,213.357803,30.309425,156.089996,124.456108,294.649231,112.279114
2020-02-25,207.556213,29.345877,153.300003,125.118797,285.720764,109.053612
2020-02-26,208.625900,29.413933,153.970001,124.456108,284.669769,108.331871
2020-02-27,198.179199,27.891598,154.000000,125.806282,271.884735,103.769791
2020-02-28,198.333389,28.136356,148.380005,128.647400,270.742462,102.388672
2020-03-02,208.568146,29.613329,149.199997,127.700920,282.467346,107.066597
2020-03-03,201.879883,28.532768,153.889999,129.683578,274.379608,104.438049
2020-03-04,210.302780,29.696907,154.160004,128.306503,285.912598,108.919952
2020-03-05,203.913361,28.767990,157.490005,131.500381,276.408447,105.551842
2020-03-06,200.472870,28.157852,157.550003,138.344040,271.839111,104.678627
2020-03-09,186.547134,25.987183,157.809998,142.093613,250.609955,97.986954
2020-03-10,196.704758,27.630615,154.479996,134.810150,263.577698,102.210464
2020-03-11,188.137238,26.301342,153.929993,129.849457,250.728714,97.131577
2020-03-12,170.886688,23.713522,147.789993,130.654129,226.739700,88.550919
2020-03-13,185.361725,26.325314,143.279999,127.700920,246.122864,95.839569
2020-03-16,163.157669,22.774996,141.639999,135.971527,219.191147,85.619423
2020-03-17,175.531815,24.147423,143.559998,126.904610,231.025726,91.366592
2020-03-18,170.192810,23.335951,140.699997,119.745583,219.328247,88.149940
2020-03-19,171.214371,23.373110,138.039993,123.005653,219.794296,87.838081
2020-03-20,164.506897,22.432190,140.110001,132.255280,210.322433,83.071060
2020-03-23,164.625656,22.233219,146.300003,137.705368,204.944870,79.515846
2020-03-24,177.373840,24.544163,153.399994,135.141998,223.513550,86.644112
2020-03-25,176.060425,24.556150,151.300003,134.835114,226.859589,87.891541
2020-03-26,185.331833,26.073605,153.240005,135.498703,240.105896,93.141800
2020-03-27,178.957733,24.920528,152.250000,139.115585,232.954178,91.073578
2020-03-30,185.467041,25.906996,152.919998,137.970825,240.519516,94.287811
2020-03-31,183.883179,25.398783,148.050003,136.850937,236.934464,92.568794
2020-04-01,176.070053,24.197762,149.449997,138.768219,226.271286,88.915840
2020-04-02,179.643417,24.671217,151.899994,139.648926,231.492569,91.234734
2020-04-03,177.093781,24.273272,152.649994,139.981125,228.146515,89.999168
2020-04-06,189.755051,26.340895,156.880005,139.615585,243.470276,95.953156
2020-04-07,189.677780,26.140730,156.039993,138.153488,243.718491,95.577126
2020-04-08,193.705093,26.891062,154.649994,137.148285,251.899719,98.388489
2020-04-09,193.985184,26.954592,158.690002,137.397537,255.732880,99.677750
2020-04-13,196.080872,27.015717,161.410004,136.143097,253.398148,98.110916
2020-04-14,204.608643,28.112453,162.679993,136.109879,260.871460,101.217728
2020-04-15,202.261841,27.503559,161.850006,139.715286,255.328445,98.988327
2020-04-16,205.951080,27.788830,161.710007,141.302063,256.560303,99.624039
2020-04-17,207.921265,28.235914,158.570007,139.407944,263.491364,102.551788
2020-04-20,205.458557,27.767250,159.699997,140.529449,258.849182,100.394020
2020-04-21,197.877213,26.626165,158.610001,142.298950,250.989639,97.699066
2020-04-22,203.749130,27.635406,161.729996,140.845078,256.560303,99.740440
2020-04-23,203.314514,27.493971,163.339996,141.592789,256.541870,99.310692
2020-04-24,206.520874,28.034548,162.639999,141.925140,260.117767,100.564133
2020-04-27,208.182053,28.353380,161.559998,139.283371,263.868286,102.095169
2020-04-28,204.260986,27.993795,160.839996,140.886703,262.654938,102.059326
2020-04-29,211.504257,29.188816,161.729996,140.155640,269.530731,103.456078
2020-04-30,211.417374,29.006632,158.800003,138.519058,267.021240,101.710167
2020-05-01,205.458557,28.173584,159.779999,139.705231,259.952301,99.579277
2020-05-04,207.853668,28.519989,160.339996,139.048019,260.669281,99.615089
2020-05-05,210.210159,28.961079,161.020004,138.158051,263.077728,100.555176
2020-05-06,211.504257,29.169643,158.949997,135.928757,261.294403,99.489731
2020-05-07,214.227722,29.694637,161.389999,138.199631,264.447296,100.492500
2020-05-08,217.163712,30.134527,160.419998,136.402969,268.823029,101.916107
2020-05-11,219.104889,30.341892,159.419998,135.338165,268.878113,101.799713
2020-05-12,214.517502,29.689844,160.039993,136.727310,263.518890,99.910522
2020-05-13,211.832672,29.162449,161.580002,137.683884,258.858429,98.128822
2020-05-14,214.237411,29.513645,163.009995,139.031433,261.956238,98.737656
2020-05-15,215.628128,29.687445,163.929993,138.673752,263.160492,99.292763
2020-05-18,219.645752,30.403021,162.690002,135.629211,271.176208,102.524940
2020-05-19,219.095261,30.310730,164.259995,136.136734,268.390961,100.949112
2020-05-20,223.470215,31.004730,164.649994,136.544312,272.950317,102.148880
2020-05-21,221.036438,30.621172,162.250000,136.885315,271.065857,101.611687
2020-05-22,221.799469,30.771002,163.210007,137.708862,271.580658,101.772842
2020-05-26,221.200638,30.792574,160.889999,135.862167,274.926697,103.106888
2020-05-27,222.407822,30.963972,161.179993,135.612656,279.017334,104.682678
2020-05-28,222.118118,30.901646,161.720001,135.113556,278.502563,104.978134
2020-05-29,225.372787,31.287605,162.910004,136.078461,279.743561,105.372078
2020-06-01,226.048798,31.388283,163.660004,135.162277,280.874176,105.425819
2020-06-02,227.565063,31.668768,162.600006,134.670807,283.199799,106.348007
2020-06-03,228.588791,31.963621,159.600006,132.880157,286.968811,107.807411
2020-06-04,226.985596,31.649591,161.279999,130.956192,286.214966,107.109039
2020-06-05,231.486145,32.414295,158.009995,130.023346,293.550507,109.445862
2020-06-08,233.282455,32.613274,159.720001,130.523117,297.098877,110.457603
2020-06-09,234.972549,32.686394,161.259995,132.005600,294.883423,109.078766
2020-06-10,237.792664,33.173031,163.570007,133.962921,293.238098,108.514694
2020-06-11,226.010178,31.282814,162.389999,136.494888,276.333160,102.802467
2020-06-12,227.806519,31.667566,162.619995,135.178955,279.642395,103.491867
2020-06-15,230.578278,32.061909,162.330002,135.253906,282.253143,104.190247
2020-06-16,234.537949,32.736736,162.250000,133.179977,287.685822,106.070450
2020-06-17,235.281616,32.711571,162.559998,133.729645,286.490784,105.739182
2020-06-18,235.919037,32.890156,162.240005,135.145584,286.601135,105.667542
2020-06-19,235.880386,32.672009,164.029999,135.253906,284.963226,104.969193
2020-06-22,238.709229,33.277012,165.089996,135.270523,286.791229,105.443733
2020-06-23,240.740891,33.495716,166.479996,134.346054,288.111633,105.873466
2020-06-24,235.777847,32.738697,165.899994,135.786957,280.762207,103.393387
2020-06-25,238.022324,33.173664,165.800003,136.178406,283.772247,104.217102
2020-06-26,232.401413,32.560871,166.539993,137.635925,277.032135,102.524940
2020-06-29,234.936127,32.892494,166.630005,137.202820,281.103821,104.046906
2020-06-30,239.541260,33.489689,167.369995,136.536514,284.704651,105.469025
2020-07-01,242.337204,33.568993,166.619995,136.271362,286.698944,105.487000
2020-07-02,243.981812,33.752853,166.979996,136.413101,288.277771,106.072067
2020-07-06,249.980026,34.286354,167.979996,135.854462,292.728058,107.224129
2020-07-07,248.257950,33.971546,169.039993,137.764053,289.708923,106.639114
2020-07-08,251.527969,34.561520,170.089996,137.213715,291.924774,107.008102
2020-07-09,253.646729,34.700912,169.630005,139.398331,290.262817,106.324059
2020-07-10,255.378433,34.633621,169.190002,138.697983,293.226624,107.287132
2020-07-13,250.125198,33.842964,169.399994,139.156540,290.687592,106.882103
2020-07-14,251.895538,34.247902,170.190002,139.356720,294.454620,108.682220
2020-07-15,252.408340,34.461784,170.339996,138.706345,297.159790,109.771309
2020-07-16,250.686279,34.026806,168.729996,139.365005,296.181213,109.726311
2020-07-17,250.976547,34.228680,170.119995,139.073212,297.039734,110.401337
2020-07-20,258.096924,35.127476,170.940002,139.415085,299.440308,110.140320
2020-07-21,255.407440,34.788620,173.000000,139.498474,300.077423,110.707359
2020-07-22,256.307129,35.050583,175.630005,139.915405,301.785431,111.697433
2020-07-23,249.612396,34.189026,177.179993,141.549789,298.184662,111.076416
2020-07-24,247.242142,33.748039,178.699997,141.541443,296.264252,110.617371
2020-07-27,251.653702,34.320007,182.229996,141.016174,298.424683,110.968369
2020-07-28,248.451462,33.910263,183.750000,141.991730,296.531982,110.473358
2020-07-29,251.315125,34.490627,185.130005,141.749954,300.178955,111.544449
2020-07-30,252.630905,34.663651,183.759995,142.683868,299.107971,111.112396
2020-07-31,257.139221,35.479534,185.429993,142.592133,301.471527,110.716370
2020-08-03,260.612335,36.309845,185.639999,141.874191,303.567383,111.364410
2020-08-04,261.579865,36.428802,189.589996,143.226562,304.740021,111.886429
2020-08-05,262.227997,36.588615,191.350006,141.974380,306.632721,112.642502
2020-08-06,265.701202,37.029602,193.889999,142.767410,308.682404,113.011520
2020-08-07,262.634277,36.431213,190.809998,141.815750,308.903992,113.686569
2020-08-10,261.512054,36.315849,190.149994,141.181351,309.827301,114.253586
2020-08-11,256.558746,35.673008,179.940002,139.503403,307.269806,114.019585
2020-08-12,263.011597,36.455238,179.100006,138.234467,311.553833,115.360687
2020-08-13,263.611511,36.544155,183.330002,136.756882,310.990631,115.171661
2020-08-14,263.301819,36.454041,182.539993,136.222595,310.999847,115.198662
2020-08-17,266.358948,36.766449,186.500000,136.564835,311.987762,115.576683
2020-08-18,268.922760,36.875797,188.179993,137.541565,312.661713,115.513680
2020-08-19,267.113647,36.818127,182.240005,136.681717,311.359985,115.108627
2020-08-20,270.818939,37.292755,183.500000,137.917313,312.329407,114.919655
2020-08-21,272.695770,37.680866,182.029999,138.743698,313.437408,115.171661
2020-08-24,274.398560,37.987278,181.000000,138.518311,316.613464,116.197731
2020-08-25,276.555939,38.168713,181.220001,137.458084,317.721436,116.278717
2020-08-26,282.457458,38.958157,183.360001,136.932129,320.906769,116.746780
2020-08-27,281.577057,38.934128,181.240005,134.603088,321.608459,117.601822
2020-08-28,283.008850,39.310230,184.389999,134.502914,323.685852,118.510887
2020-08-31,285.282410,39.430386,184.830002,135.396179,322.513245,117.538826
2020-09-01,290.158325,40.368847,185.050003,136.944809,325.550873,118.393852
2020-09-02,292.905884,40.657215,182.619995,138.248505,330.259705,120.464020
2020-09-03,278.055481,38.252819,181.139999,138.641296,318.893982,117.007790
2020-09-04,274.350189,37.644810,181.639999,136.008759,316.290314,116.197731
2020-09-08,261.163818,36.004639,181.289993,136.844498,307.648346,114.208603
2020-09-09,268.835693,37.141342,183.050003,136.476807,313.723541,116.323753
2020-09-10,263.476013,36.357906,182.460007,137.170471,308.276245,114.640648
2020-09-11,261.647430,36.066074,182.449997,137.462952,308.433136,115.252663
2020-09-14,266.204224,36.833279,183.889999,137.454514,312.495575,116.665764
2020-09-15,269.977203,37.235558,183.449997,137.120346,314.074432,117.214775
2020-09-16,265.672089,36.677921,183.970001,136.710800,312.828033,117.124794
2020-09-17,261.521729,36.349113,182.960007,137.128662,310.076569,116.386742
2020-09-18,258.184052,35.815559,183.199997,136.702438,306.506775,115.504684
2020-09-21,258.803192,36.145565,179.520004,137.396027,303.095520,113.866570
2020-09-22,263.611511,36.745369,178.649994,137.287384,306.182281,114.757637
2020-09-23,255.562256,35.646935,174.789993,137.471313,299.081665,112.921516
2020-09-24,256.752106,35.756550,175.440002,137.997833,299.878937,113.020531
2020-09-25,262.721436,36.657448,174.940002,137.997833,304.726959,114.433594
2020-09-28,268.177856,37.336731,176.699997,137.605011,309.788361,115.954712
2020-09-29,266.968475,37.234356,178.190002,137.763885,308.101196,115.437637
2020-09-30,268.796997,37.511375,177.119995,136.443375,310.437195,116.305450
2020-10-01,273.063354,37.978680,178.699997,136.668350,312.430145,116.757446
2020-10-02,265.381897,37.104282,178.539993,136.158051,309.463867,116.206024
2020-10-05,271.041534,37.947369,179.410004,133.497620,314.951538,117.932617
2020-10-06,266.204224,37.424656,177.300003,134.217056,310.474274,116.739365
2020-10-07,270.809296,38.132847,177.220001,133.238297,315.878571,118.619637
2020-10-08,272.250824,38.300262,177.850006,133.957794,318.678101,119.496490
2020-10-09,276.410889,38.947021,181.080002,133.932663,321.523926,120.563171
2020-10-12,284.943817,39.928623,180.559998,134.359390,326.696472,121.611778
2020-10-13,284.934052,39.734707,177.720001,135.321472,324.564392,121.186913
2020-10-14,282.554047,39.511898,178.270004,135.630951,322.525085,120.662621
2020-10-15,280.657990,39.362549,178.919998,135.396683,322.126404,120.762062
2020-10-16,279.119690,39.237289,178.300003,135.020309,321.931702,121.295410
2020-10-19,274.562958,38.637497,178.389999,134.509979,317.037231,119.378944
2020-10-20,275.153107,38.686874,179.250000,133.229965,318.307251,119.830933
2020-10-21,274.940369,38.548374,180.600006,132.769775,317.704712,119.595917
2020-10-22,274.930573,38.395412,178.830002,131.389420,319.447418,119.912308
2020-10-23,275.472382,38.372528,178.639999,132.192520,320.531982,120.355240
2020-10-26,271.341400,37.543888,178.550003,133.422333,314.608643,118.131470
2020-10-27,273.460175,37.712513,179.020004,134.317535,313.524048,117.209427
2020-10-28,262.798767,36.206997,176.130005,134.442947,302.808136,113.738167
2020-10-29,267.394196,36.720078,175.399994,133.137939,305.885620,114.298630
2020-10-30,260.612335,35.890224,176.199997,131.824463,302.696899,113.665855
2020-11-02,261.192841,35.964901,177.910004,132.811768,306.089661,115.356277
2020-11-03,265.710785,36.616486,178.919998,132.041382,311.493896,117.688545
2020-11-04,277.571716,38.064201,178.820007,134.905624,318.455627,119.152977
2020-11-05,284.808350,39.275833,182.929993,135.140152,324.666351,121.114609
2020-11-06,285.021149,39.458893,183.190002,133.507034,324.592133,121.367706
2020-11-09,279.197021,39.047005,175.080002,130.701324,328.670868,122.768867
2020-11-10,274.195343,38.240044,175.660004,129.947571,328.188873,123.645721
2020-11-11,280.329010,39.174675,174.899994,130.416580,330.626892,124.007294
2020-11-12,279.013184,38.869946,175.960007,132.635956,327.419373,122.904510
2020-11-13,281.460938,39.175869,177.160004,132.460098,331.952423,124.576797
2020-11-16,283.657043,39.561283,177.149994,132.141861,336.096039,126.113556
2020-11-17,282.757385,39.446857,176.500000,133.004486,334.288391,125.146332
2020-11-18,280.667633,39.036152,175.490005,133.389771,330.265350,123.681915
2020-11-19,282.863770,39.463730,175.160004,134.076462,331.655884,124.007294
2020-11-20,280.928894,39.146957,175.690002,135.265717,329.384705,123.338371
2020-11-23,280.938477,39.172260,172.229996,134.645981,331.359161,124.124825
2020-11-24,284.885712,39.637154,169.589996,133.305984,336.698639,125.752007
2020-11-25,286.636780,39.822632,169.509995,132.895584,336.179504,125.236748
2020-11-27,289.277924,40.117725,167.789993,134.185379,337.115723,125.381363
2020-11-30,289.868103,40.387505,166.669998,134.017838,335.623322,125.074020
2020-12-01,293.583099,40.722324,170.179993,132.041870,339.294128,125.950874
2020-12-02,293.960449,40.672951,171.460007,130.993881,340.007874,125.580238
2020-12-03,294.376404,40.698235,172.809998,132.050232,339.915222,125.218689
2020-12-04,295.575989,41.154716,172.320007,130.113571,342.844482,126.384789
2020-12-07,297.249695,41.257088,174.889999,131.287308,342.140015,125.797211
2020-12-08,298.255890,41.443779,175.500000,131.907715,343.141113,126.131668
2020-12-09,291.503082,40.593460,172.500000,131.471771,340.063629,125.706779
2020-12-10,292.673706,40.772915,172.169998,132.637085,339.952301,124.992676
2020-12-11,292.025543,40.700653,172.490005,133.106567,339.553772,125.417496
2020-12-14,294.144226,40.875286,171.539993,132.737701,338.033417,124.712433
2020-12-15,297.288513,41.554581,173.940002,132.293396,342.603455,126.294365
2020-12-16,298.923492,41.856884,174.899994,131.941238,343.141113,126.240135
2020-12-17,300.877655,42.238239,176.740005,131.592163,345.059967,127.288765
2020-12-18,299.968262,42.124790,176.440002,131.197647,343.682220,127.180283
2020-12-21,299.407135,42.237030,175.880005,131.718002,342.453278,126.293839
2020-12-22,300.221252,42.693203,174.490005,132.397842,341.876129,125.894188
2020-12-23,298.709259,42.304611,175.649994,131.483032,342.183441,125.839684
2020-12-24,300.027405,42.585796,176.350006,132.003403,343.514618,126.457298
2020-12-28,303.051300,42.885086,175.710007,132.062057,346.465698,127.220222
2020-12-29,303.322662,42.601482,176.350006,131.894257,345.804749,126.938690
